session,visitor,dt,custno,category,event1,event2
3392903,483798,2017-08-26 17:19:45,29590,3,,3
1899022,306957,2017-04-16 07:35:00,8849,3,,4
2350241,74305,2016-07-08 10:31:55,263,3,,4
1568672,126698,2016-03-05 20:15:39,60082,3,6.0,7
3126909,503034,2016-06-30 12:23:03,33349,3,,8
2260192,432255,2016-11-05 11:46:11,69360,2,,6
2026380,82187,2016-01-18 16:48:51,36502,3,,7
1923446,236575,2016-10-17 05:25:09,11514,3,1.0,7
509281,330374,2016-06-30 19:21:54,27607,3,,8
1589049,37294,2017-12-15 06:18:32,52357,3,,8
3029878,411408,2016-09-26 13:49:39,20931,2,,10
2650865,227750,2017-11-02 16:56:06,28487,3,,1
1016986,106913,2017-11-27 20:50:52,22180,3,,3
1950082,382963,2016-06-25 12:17:34,70306,2,,9
2112144,101337,2017-12-28 03:30:58,44907,3,,5
544365,328951,2016-09-19 22:55:59,30108,3,,3
3463805,301196,2017-10-25 06:37:16,8441,3,,7
945581,340690,2016-05-27 07:13:58,37433,3,,7
3369743,225894,2016-09-05 18:34:58,6369,3,,7
2929032,155514,2017-08-02 14:30:10,64799,3,,7
718767,331504,2016-10-07 00:32:15,6636,2,,6
3647392,457704,2016-03-28 20:41:32,55006,3,,4
2831526,406803,2016-05-11 17:19:11,67200,3,,7
3651947,261579,2017-01-05 18:13:20,11087,3,,3
2505719,407295,2016-01-05 14:26:01,61682,3,,6
627263,353947,2016-01-30 13:30:43,68444,3,2.0,7
3008740,443254,2016-03-04 08:14:22,7120,3,,4
2655445,53309,2017-12-03 12:49:48,41428,3,,1
786193,204711,2016-01-29 08:23:13,39618,3,2.0,7
3126919,313111,2017-08-13 13:56:59,41585,3,,7
2050254,193514,2016-03-26 18:48:53,64210,3,10.0,7
997999,459187,2017-09-08 13:43:48,34821,3,,3
3178280,126742,2016-11-18 12:37:02,45230,3,,8
2795542,482790,2016-04-23 12:47:27,4657,3,,5
2232663,317791,2016-10-15 08:28:31,29613,1,,3
193152,56166,2016-05-17 06:41:46,38860,3,,1
1909998,11662,2016-12-04 15:52:00,28661,3,,8
2952158,305814,2016-04-25 14:30:32,48112,3,,7
133230,228882,2017-02-17 12:17:44,36684,3,,8
1616300,278954,2016-03-21 05:44:53,13714,2,,1
2381423,286736,2016-09-10 16:10:22,514,3,,3
73792,214693,2017-10-28 15:48:41,66189,3,,7
535811,253414,2017-03-19 11:13:55,43972,3,,3
233756,350833,2017-09-30 22:19:40,65849,3,,8
124424,56793,2017-08-04 06:07:30,60931,3,,9
1561898,25398,2016-02-06 15:18:24,23459,3,11.0,7
3642387,494191,2016-09-02 04:25:17,60290,3,,8
2839337,155240,2016-04-04 15:34:16,54805,3,,7
1774540,411790,2016-12-01 16:43:53,1569,2,,4
303938,433928,2016-06-28 10:55:54,63114,2,,1
2461329,303498,2017-01-08 07:55:34,62068,2,1.0,7
692438,303745,2017-06-07 13:55:30,43888,2,,7
3506988,229610,2017-09-10 14:27:01,13592,3,,7
3715929,30936,2016-08-14 19:17:04,32627,3,,9
2761420,256515,2017-03-01 17:58:01,65699,2,,1
988359,353820,2017-03-21 10:12:34,15927,3,,3
1451387,442674,2016-05-02 14:34:38,11920,3,,8
3075600,130815,2016-07-25 18:43:30,9935,2,4.0,7
1359884,305257,2017-12-07 16:45:43,3864,3,,1
2615308,2636,2016-08-13 17:19:58,37064,2,,3
183135,434133,2017-08-10 08:31:01,28142,2,,1
1198933,301865,2016-03-11 06:31:34,60505,3,,7
3211467,430621,2016-07-28 06:26:33,37357,3,,7
988458,380125,2017-11-26 15:52:19,10200,3,,9
2103491,304718,2017-11-25 14:56:05,66930,2,,1
1409620,406372,2017-11-13 19:11:17,53673,3,,3
2939663,429877,2016-11-14 08:09:51,45749,3,,3
2497995,204286,2017-02-26 13:59:12,1986,3,,6
2528923,25973,2016-08-30 06:48:26,8560,3,,9
820042,53743,2017-06-17 20:54:20,2111,3,,3
3165628,471257,2017-07-07 08:34:50,70083,3,,7
2341142,487267,2016-03-03 16:31:20,50375,3,,4
688588,232088,2017-04-04 07:25:19,25888,2,,5
1643431,405971,2017-03-25 05:36:17,44647,2,,6
1634891,177779,2016-07-09 17:11:34,59701,2,,4
2359066,154331,2016-01-06 17:55:12,63626,3,,7
955948,359223,2016-11-21 09:49:56,24681,3,,7
36622,284447,2017-03-05 09:05:51,3268,3,1.0,1
1047814,362684,2016-03-27 14:44:15,10316,3,,4
1185415,337915,2017-08-01 14:11:46,4638,3,,7
2899738,34903,2016-08-20 23:23:04,23151,3,6.0,7
1959392,204174,2017-05-03 08:40:57,63855,3,,5
1620235,151779,2017-05-06 10:22:43,25354,2,,4
2018314,280467,2016-07-22 14:12:39,35676,3,,7
2585894,472277,2017-09-09 11:01:52,4991,3,,7
586397,329243,2017-06-22 19:01:27,31464,3,,1
3433987,101799,2017-07-26 17:45:54,996,3,,7
1901131,306439,2017-03-25 02:39:25,63298,3,1.0,7
3394805,204300,2017-10-09 08:32:53,59050,3,,7
3348755,227581,2017-03-16 12:32:36,558,3,,4
2289220,101775,2017-05-26 21:35:39,52826,3,,3
1254019,179666,2017-01-21 09:13:04,26178,3,,1
1207541,57714,2017-11-05 22:13:47,66512,2,,3
1342898,317759,2016-05-22 10:13:12,19520,2,,7
2334839,354065,2017-11-18 18:55:21,341,3,,7
2545899,417252,2016-08-19 19:01:24,51932,3,,4
1323689,38630,2017-12-09 16:21:45,27174,3,,7
2698779,92173,2017-09-25 08:26:04,68430,3,,4
3138713,38979,2016-01-20 08:35:17,66387,3,,8
3263457,56138,2016-04-07 17:15:17,63462,3,11.0,7
1611113,334366,2017-11-30 06:44:05,41547,3,,7
2611297,27959,2017-10-27 18:14:12,29881,2,,10
1059136,252813,2016-03-01 14:12:08,67191,3,,8
1105178,81615,2017-07-22 06:56:23,63852,3,,1
2970141,164334,2016-05-18 12:00:11,713,3,,4
363013,101828,2016-05-02 12:29:45,51523,3,2.0,7
3039882,180988,2017-03-21 11:20:07,22792,2,,3
734536,128896,2016-10-09 19:40:53,62365,2,,2
805241,219351,2017-09-17 17:33:14,58148,3,,3
2078183,386941,2017-08-18 22:08:35,44236,2,8.0,9
2985783,202998,2017-01-29 19:44:22,40855,2,11.0,7
631288,253737,2016-10-10 16:42:34,20360,3,4.0,7
3298322,381481,2016-08-27 16:11:08,60455,3,,7
1564154,102542,2016-07-07 07:38:55,64174,3,4.0,7
3274319,81440,2016-08-19 17:07:44,8779,3,,9
801007,430442,2016-11-10 05:29:17,8611,3,11.0,7
2093814,432378,2016-08-14 20:57:18,70793,2,,8
1327838,380395,2017-06-13 11:34:37,13328,3,,8
3648781,307208,2016-01-30 15:17:26,69748,3,,8
1602215,219457,2017-11-28 14:24:28,68320,3,8.0,7
2960256,353986,2017-11-21 06:40:24,52530,3,,8
1675780,430793,2016-10-09 14:18:01,18003,3,,5
948913,457577,2017-05-03 22:46:44,23070,3,,7
595475,280598,2016-05-29 12:12:06,62038,3,,1
494740,96733,2017-11-22 11:52:32,11020,3,8.0,7
996684,421004,2016-06-08 14:05:24,29488,3,,9
553941,152251,2016-12-06 19:03:22,45625,2,,3
86630,441651,2017-01-21 05:03:01,34610,3,2.0,7
29990,357580,2017-02-27 08:38:26,55271,2,,5
2192682,239941,2017-08-30 13:45:02,50637,3,2.0,7
3356346,435011,2016-12-20 00:36:19,61258,3,,7
1539494,151729,2016-09-23 15:25:44,65590,2,7.0,1
2048348,258665,2017-09-17 20:40:08,6878,3,,7
1066803,230226,2017-09-25 14:34:55,50255,2,1.0,7
1128552,233264,2017-12-26 09:02:20,45308,3,,5
549610,353894,2016-09-17 15:40:49,38541,3,,9
506443,10039,2017-10-16 06:57:46,28936,3,11.0,7
804585,425312,2016-12-05 16:00:02,28798,3,,3
763085,463881,2017-04-29 06:27:12,10518,3,,6
2536025,305126,2017-08-04 06:19:47,31582,3,,7
827232,106776,2016-11-28 11:20:16,44569,3,,4
2981751,428113,2016-03-21 04:48:45,53656,3,,8
3346456,309305,2016-02-14 04:53:59,71279,3,,7
677345,8841,2016-02-19 19:25:16,65414,3,,8
243495,694,2017-06-09 19:53:46,33058,3,,7
1997853,104339,2017-04-13 20:15:28,53864,2,,5
867002,359342,2016-07-17 12:58:59,22019,3,,8
313644,152364,2017-12-18 08:18:11,11004,2,,1
2455303,381559,2017-07-20 05:36:20,58466,2,,8
669956,14005,2016-01-01 08:11:54,47394,3,,7
761930,127731,2016-04-05 11:45:54,52325,3,,6
519323,379609,2017-05-24 05:20:20,62656,3,1.0,7
1300698,461543,2016-06-16 18:27:24,64489,3,,4
2990355,54196,2016-10-23 15:18:29,17673,3,,3
3227200,483833,2016-10-19 18:17:57,5914,3,,4
1100943,53540,2017-10-18 10:00:21,11402,3,,6
187984,445610,2016-11-16 15:44:52,6441,1,,5
3486381,53867,2016-08-25 03:55:17,169,3,,3
3360041,451467,2017-12-29 13:12:34,15747,3,4.0,7
1581442,379822,2016-11-12 17:43:46,23069,3,,7
2301433,486746,2016-05-14 14:12:57,6256,3,,7
396262,486200,2016-11-16 11:48:04,58929,3,,7
1317366,204654,2017-07-24 23:43:12,59355,3,,7
96040,1542,2016-12-04 18:25:57,470,3,,3
312242,381623,2016-03-08 14:39:05,64363,2,,2
3527899,143087,2016-11-15 06:42:21,26423,3,,8
3162780,399820,2016-08-20 06:17:45,65637,3,7.0,7
713052,369171,2017-12-04 14:10:30,18446,1,,7
2023635,397682,2016-02-12 15:20:31,71121,3,,8
2418645,388332,2017-02-02 18:22:34,41438,3,,4
1083060,444436,2017-11-05 06:02:08,66210,1,6.0,7
2745259,495334,2017-05-31 08:23:49,65585,1,,3
2896835,74492,2016-11-21 21:21:39,66617,3,,3
3626754,77689,2017-09-21 17:09:49,5399,3,,9
2346917,309288,2016-11-24 19:10:16,16944,3,,3
459647,243966,2016-08-04 05:51:55,43277,3,,1
2684614,328561,2016-02-18 17:26:43,34210,3,,7
109276,329469,2016-11-28 06:40:17,24653,3,,8
816777,59486,2017-04-09 13:37:34,4652,3,,7
2320830,6202,2016-02-25 15:57:39,32183,3,,8
2168524,461020,2016-12-10 05:44:01,57412,3,,3
1620021,152136,2017-10-05 12:35:50,67031,2,,3
351271,128705,2016-01-05 12:15:14,12386,3,,6
652044,336258,2016-08-26 05:26:06,19355,2,11.0,7
1786387,466550,2016-07-25 18:17:55,65496,3,,7
1906421,180316,2016-05-01 19:10:56,11869,3,,8
1894990,52487,2017-08-08 12:05:12,69177,3,,8
1918124,457265,2017-09-09 21:15:21,37999,3,2.0,7
258037,461218,2016-08-12 11:54:54,53182,3,,8
2578363,78322,2016-02-09 06:03:52,65439,3,,7
3233761,442199,2017-11-05 20:55:31,47152,3,,8
2918611,221687,2016-05-04 08:42:19,32465,3,,7
2672697,254437,2017-10-15 23:45:54,31589,3,,9
2406242,323054,2016-11-02 18:37:35,42877,3,,8
935276,79734,2017-08-10 04:23:15,6001,2,,5
3465306,435742,2017-01-18 20:46:14,65837,3,,9
2262450,27746,2017-02-28 18:30:49,58788,2,,7
793120,252757,2017-02-20 15:03:22,35749,3,7.0,7
3048917,131419,2017-10-16 18:17:47,188,2,,6
3499491,33725,2016-06-04 08:47:02,22243,3,,7
3202827,305112,2016-09-29 17:46:12,68943,3,,7
1100780,379697,2017-12-07 17:20:58,14632,3,,1
701720,405127,2016-07-30 05:01:53,20016,2,1.0,1
1348574,3141,2016-06-05 06:50:40,60438,2,,4
2468173,230773,2016-11-20 16:32:34,52507,2,,7
2881065,483364,2017-06-28 13:56:20,47034,3,,3
2407557,352967,2017-08-01 06:33:01,54067,3,,8
1951775,90202,2016-01-23 12:47:34,66944,1,,1
635443,379953,2016-01-29 07:11:29,31941,3,,3
3325604,328791,2016-01-28 11:59:51,26182,3,,7
3614753,53379,2016-02-01 11:18:52,3538,3,,7
2811740,410308,2016-04-30 11:55:21,15391,3,,7
1015988,168836,2017-10-21 06:05:33,49805,3,,7
3193443,351339,2016-06-16 10:59:03,17199,3,,7
214323,278777,2016-10-12 07:02:09,39896,2,2.0,7
3028825,303540,2016-05-07 16:07:36,64542,2,,1
3265816,210900,2017-10-23 13:39:05,35749,3,,4
3125568,81986,2017-09-10 11:58:35,17062,3,,4
724407,444508,2016-01-31 07:16:24,19673,1,,3
1022006,171379,2017-05-11 19:31:48,2988,3,,3
78102,484153,2017-03-24 06:40:35,7915,3,,8
2500818,483563,2016-11-26 13:42:30,1877,3,,2
831887,52498,2017-01-11 13:26:23,3122,3,,7
2238146,65029,2017-09-13 11:31:25,39747,1,,7
2268472,458169,2017-06-21 14:01:15,7434,3,,5
3394923,483016,2016-04-17 12:12:01,270,3,,8
3630319,380913,2017-12-11 19:13:00,13495,3,,7
82502,406942,2016-09-17 06:01:10,41468,3,,7
3223325,328955,2016-09-28 18:08:00,54826,3,,7
746276,279245,2016-08-14 14:51:20,14112,2,,8
2260850,356531,2016-10-16 14:57:18,167,2,,4
1782811,132194,2016-06-25 22:04:08,63189,3,,9
3154467,253632,2016-10-30 17:26:44,58432,3,,7
680681,208539,2016-10-26 10:14:57,18235,3,,8
3619298,44908,2016-01-31 16:57:57,46616,3,,4
2299076,290056,2017-04-03 12:30:16,14580,3,,4
974774,279245,2016-07-21 14:01:10,14112,2,,6
1117319,430620,2017-04-23 11:22:31,51813,3,,1
3034753,419110,2016-12-22 22:03:55,17274,1,6.0,8
553104,336684,2016-08-10 02:44:49,290,2,1.0,7
151418,50573,2016-05-25 16:36:07,66617,2,4.0,1
265211,26692,2016-02-27 16:24:47,34375,3,,7
1634187,129941,2016-09-17 17:53:33,51830,2,,7
2991870,73229,2017-12-18 11:24:23,17280,3,,7
3353187,179630,2016-10-03 06:42:23,60314,3,,8
2454406,230376,2017-12-21 15:14:29,14640,2,,8
686466,252745,2016-01-17 21:04:24,68497,3,,7
2232519,368410,2017-06-04 18:47:51,44429,1,6.0,7
190977,154043,2016-09-29 09:31:54,1695,3,,1
790468,379431,2017-02-18 21:38:55,66942,3,1.0,7
3207953,236527,2016-08-18 07:38:47,20958,3,,8
536197,42281,2016-01-01 18:24:19,64088,3,,8
3058243,230360,2017-07-29 07:15:37,44437,2,1.0,1
1484558,267306,2016-06-12 20:36:23,67509,1,,8
493928,486542,2016-07-09 17:34:22,44498,3,,4
3111392,409868,2017-03-21 07:49:19,68201,3,7.0,7
1611567,295277,2016-12-01 12:55:08,14095,3,,3
353488,59414,2016-11-08 03:19:41,35798,3,,3
2910198,328513,2017-11-13 10:02:54,336,3,,3
1426464,329726,2016-12-11 18:59:22,3566,3,,7
3082746,178896,2016-10-06 10:50:25,64505,3,,5
2411448,454560,2016-02-02 12:41:09,60349,3,2.0,7
364708,126835,2016-07-27 10:18:00,20244,3,,3
3467893,347313,2016-06-30 13:20:29,49763,3,,4
2453895,481387,2017-03-26 15:23:01,66617,2,,3
906675,482459,2017-02-22 17:11:14,50211,3,,5
695062,75826,2017-03-21 19:56:54,63213,2,,3
305734,331096,2016-08-27 04:58:37,67597,2,1.0,1
1260312,282691,2017-12-01 05:33:37,67318,2,,7
2285021,204036,2017-02-01 19:30:19,9960,3,,1
2650279,76647,2016-10-16 08:58:48,44020,2,4.0,7
2188527,252863,2016-08-29 20:45:43,53537,3,,7
106821,219749,2016-10-09 19:40:00,63802,3,,9
2853587,319865,2016-01-06 02:49:58,8162,3,,3
886681,357462,2016-12-21 10:09:49,2361,2,,3
3269607,355038,2017-03-05 17:40:13,47152,3,1.0,7
2547076,63280,2017-01-14 19:15:25,50760,3,,7
2277408,355903,2017-03-12 17:20:26,66688,3,1.0,1
3186048,126707,2016-05-06 13:45:41,23082,3,,7
2552714,480990,2017-02-02 12:47:36,64627,2,,8
3260758,271228,2016-01-06 18:37:59,58666,3,,8
274179,355680,2017-08-04 14:24:27,20742,3,,3
369784,10517,2016-05-17 06:22:13,32187,3,2.0,7
1945639,419522,2016-12-26 15:09:48,9652,1,4.0,7
1945467,318106,2017-10-03 13:29:01,298,1,,4
1191160,179646,2017-01-19 19:24:03,44158,3,,3
1224959,394046,2016-10-08 12:26:28,25427,1,,7
327933,429854,2017-05-24 10:03:01,64513,3,,2
3176478,385596,2016-02-14 09:06:11,62898,3,,8
523889,54398,2017-01-22 17:48:39,13031,3,,8
460340,82090,2016-04-12 11:37:12,50579,3,,1
2442823,388139,2016-02-24 14:04:01,21088,3,,3
2811210,465000,2017-04-30 16:19:25,23348,3,,3
3742737,253981,2016-06-25 07:14:59,20958,3,,9
3656497,186626,2017-10-20 17:12:12,53172,3,,8
917593,303980,2016-02-29 03:07:18,3651,2,,1
3500956,482388,2016-02-12 03:50:20,37408,3,,7
2254338,252737,2016-08-15 19:42:19,42147,3,,5
2110572,25306,2017-07-18 22:00:22,35765,3,2.0,5
3287919,384739,2017-05-08 13:22:59,18822,3,,7
1178425,157925,2017-04-04 22:42:36,11824,3,,4
170738,333374,2017-01-07 20:14:46,68876,2,1.0,1
786206,78212,2016-07-26 13:35:58,24431,3,,8
2271768,278212,2017-06-17 06:55:20,385,2,,4
1569498,161759,2016-08-07 08:31:14,53840,3,6.0,7
1620206,162437,2017-02-14 19:13:40,70852,2,,4
296595,487166,2017-10-30 14:19:24,14245,3,,1
1625690,383996,2016-03-05 23:12:36,40459,2,,2
619108,365609,2016-12-09 06:59:20,9200,3,,7
144015,177474,2017-11-24 21:34:40,28529,2,6.0,7
3248294,483093,2017-01-10 16:33:26,43026,3,,4
3601524,286732,2016-10-17 19:32:39,50557,3,,10
2231445,420324,2017-07-12 13:53:52,31921,1,,8
2710484,135910,2017-01-31 17:30:33,4285,3,,4
3584567,379442,2016-01-31 18:17:50,65746,3,,3
692384,206816,2017-02-12 08:04:33,59393,2,,8
2992097,435978,2016-04-21 15:35:46,16139,3,,7
3077719,429722,2016-07-24 18:03:05,3389,3,,2
3473150,8870,2017-09-13 20:57:13,842,3,,3
222781,280493,2016-12-04 19:04:48,46967,3,,3
1995607,3042,2017-03-23 04:55:25,20687,2,,2
2567629,31099,2017-10-22 12:44:27,57192,3,,8
1476044,80182,2017-03-12 18:03:02,44119,2,,7
2346888,127684,2017-11-20 23:13:59,44350,3,,3
2659113,334594,2017-08-22 19:03:00,47441,3,,1
3313469,211330,2016-04-04 19:08:23,45497,3,,7
1249395,3817,2017-03-24 04:54:33,46235,2,,7
2636142,84022,2017-02-14 08:35:21,13268,2,,7
947152,78144,2016-08-20 18:36:19,57314,3,7.0,7
3441897,308942,2016-09-08 11:50:20,70852,3,,3
2277932,355903,2017-11-25 21:06:25,66688,3,,1
2322081,309082,2016-10-15 05:02:14,20826,3,,7
2609280,433153,2016-12-29 10:27:22,43147,2,8.0,4
1050381,329098,2016-08-31 18:19:16,44429,3,,3
1158009,145205,2017-12-03 10:14:30,8335,3,,3
3025224,278300,2017-01-16 19:48:02,29724,2,,1
1619793,27737,2016-11-24 13:31:40,70645,2,1.0,7
1757305,334473,2016-12-29 18:29:49,4689,3,,7
2743954,64915,2017-09-26 17:57:10,47084,1,,4
2555045,57689,2017-12-13 15:11:57,41762,2,,7
1928913,254693,2017-05-30 09:30:06,42489,3,,4
3509038,354440,2017-11-15 09:16:54,13551,3,,4
2642451,102321,2017-11-13 16:11:27,40440,3,,5
1546072,305815,2017-04-23 18:52:33,70043,3,,7
1341087,405166,2017-08-03 13:50:48,637,2,8.0,3
1416237,430188,2016-02-25 10:55:30,18550,3,,7
2686082,25314,2016-01-25 09:04:59,18055,3,,7
1480713,129275,2016-09-16 13:55:00,4652,2,11.0,10
882425,14543,2016-12-15 11:54:33,54654,1,6.0,7
567996,405760,2016-04-02 07:29:06,33137,2,,8
1436366,77239,2017-09-15 15:46:43,20268,2,,1
1866289,291690,2017-12-05 07:52:50,1178,3,,5
1990462,482932,2017-10-08 07:01:30,45833,3,,2
2796421,330254,2017-02-04 05:41:43,6819,3,1.0,1
3204626,92695,2017-08-29 14:02:59,31810,3,,7
2050427,441079,2017-11-17 18:38:00,9709,3,6.0,7
1250100,203661,2017-11-15 07:00:13,40249,2,,7
1041727,313242,2016-11-06 18:23:55,55034,3,,8
2499883,429839,2016-09-30 13:19:13,68552,3,6.0,1
655557,357576,2017-12-18 04:43:25,20669,2,,8
1857071,132372,2017-10-15 16:32:35,25647,3,,1
2576894,77619,2016-09-01 12:41:06,58153,3,,8
2302245,429960,2016-04-13 18:33:09,64139,3,,7
2623910,50509,2016-10-02 07:21:23,7583,2,,2
928526,126622,2017-05-27 06:57:48,56904,3,,6
400053,354431,2017-05-23 15:59:09,40956,3,,3
2283943,329037,2017-07-17 17:57:16,8243,3,,1
3193163,406526,2017-05-21 20:00:54,25684,3,,7
3498156,407268,2016-11-09 20:19:05,27433,3,,7
2274377,455661,2017-11-11 22:57:23,53984,2,,7
1244996,331929,2017-03-15 09:39:21,18245,2,,1
2375722,287048,2017-08-23 21:11:55,63309,3,,7
3067445,380417,2017-08-28 07:31:37,55072,3,2.0,5
403674,281854,2016-01-09 08:18:29,372,3,,8
2204364,79084,2017-04-06 14:52:05,37595,3,,3
629987,102852,2016-06-26 18:30:15,32048,3,,4
1793884,379487,2017-04-02 10:54:22,70377,3,,3
3464369,473469,2017-02-24 07:12:54,13039,3,,3
2903364,56045,2016-12-10 08:04:35,14317,3,,7
2701703,489893,2016-01-10 16:51:55,1551,3,,7
750340,331396,2017-12-04 19:07:30,33672,2,11.0,7
1633248,317896,2016-12-21 12:13:56,71085,1,,7
1845820,303437,2017-02-18 17:27:07,46060,2,1.0,1
1478371,3264,2016-10-16 11:05:06,4128,2,,7
2186023,354677,2017-11-13 11:15:04,26695,3,,7
1654625,470007,2016-04-15 14:43:17,7530,1,,7
1590689,355777,2016-05-06 09:10:47,66230,3,6.0,7
2543182,457389,2016-06-05 22:10:42,13768,3,2.0,7
2693278,6107,2017-07-13 13:23:49,33879,3,,3
3636937,205027,2016-11-13 12:52:55,42755,3,,8
1079946,216761,2017-08-04 05:50:10,13169,1,,2
3000330,186223,2017-10-25 21:10:45,37551,3,,9
2196308,88082,2016-11-18 15:45:58,13416,3,,7
1956314,39853,2016-04-29 19:41:53,54635,1,,3
2845750,280551,2017-05-02 14:48:19,32948,3,,7
2090867,432811,2017-07-07 07:49:24,70113,2,,8
1036536,254913,2017-07-17 13:30:22,23443,3,,3
3497491,482650,2017-05-14 17:37:11,61233,3,,9
2519416,26137,2017-02-04 07:03:58,52431,3,,3
2491857,278591,2017-07-12 09:26:57,257,2,9.0,1
3006208,78357,2016-07-26 06:05:13,63280,3,,4
2570855,155621,2016-04-24 07:23:05,44874,3,,3
3703760,253217,2016-07-07 12:04:05,49846,3,,7
1420633,77905,2016-07-25 16:54:38,23940,3,,3
3523247,416723,2016-06-19 11:49:23,8118,3,,8
3227276,431361,2016-08-15 09:21:59,8256,3,,4
2597643,356537,2017-11-21 11:03:25,40415,2,,1
1490550,381861,2016-02-27 15:32:22,720,2,,8
3535091,188202,2016-05-02 14:33:53,7503,3,,4
3698083,407253,2017-05-14 10:28:45,44877,3,,7
632602,53340,2017-01-08 11:45:37,68396,3,6.0,7
2254907,65015,2017-06-03 19:22:28,62334,1,,4
486964,283557,2017-07-08 19:58:59,18005,3,,7
2313538,78380,2016-09-12 12:31:52,23747,3,,7
1888365,334642,2017-04-13 04:13:32,57076,3,,3
1364791,90260,2017-05-02 19:45:09,63716,1,,7
110674,491872,2016-12-26 17:48:32,10626,3,,7
567710,409808,2017-03-18 06:08:06,41922,2,,7
80052,362422,2017-03-03 10:51:58,50426,3,,9
3340542,178636,2016-09-13 09:39:11,22484,3,,7
623285,281528,2016-06-24 22:26:53,2756,3,7.0,7
545488,227962,2017-03-05 10:47:39,6367,3,,9
2971951,101316,2017-05-10 19:30:16,50063,3,,7
3312184,406324,2016-02-14 06:31:42,3424,3,7.0,7
643010,136419,2016-07-24 21:04:18,28193,3,11.0,7
1306292,9059,2017-06-13 09:48:08,1741,3,2.0,7
630295,299012,2016-11-16 05:53:13,63105,3,,7
3231790,119381,2016-05-15 05:38:34,69406,3,,3
1168791,85438,2017-11-28 19:29:53,8180,3,,8
1906876,258767,2016-11-02 12:33:14,25365,3,,3
103151,433934,2016-09-19 09:32:29,59635,2,11.0,7
2527378,413221,2016-02-26 10:32:36,39545,3,,6
14237,444907,2016-07-06 07:33:23,71120,1,,9
2345237,8918,2016-02-29 07:03:18,55089,3,,7
2708609,430132,2017-10-01 18:08:24,4586,3,,7
3159477,11618,2016-05-30 09:03:35,713,3,,8
420676,90192,2017-11-05 07:17:50,21979,1,,9
109994,407485,2017-08-13 20:01:43,67441,3,,3
1067122,357497,2017-01-06 15:20:32,24417,2,,8
242299,153779,2016-12-27 20:31:40,47696,3,,4
352020,286734,2016-01-03 23:08:14,58083,3,,6
1904274,280157,2016-11-19 06:59:07,12584,3,,9
2918233,187868,2017-01-16 15:57:15,20386,3,,4
3262309,59751,2017-06-11 15:22:18,45802,3,,3
2515526,2512,2017-01-15 08:50:41,55499,2,1.0,1
2265058,368974,2017-08-16 16:58:27,45256,1,,7
1184051,486985,2016-10-18 08:29:15,37586,3,,3
685789,320359,2016-01-19 16:12:42,4672,3,,7
844073,25865,2017-05-16 19:00:12,67520,3,,7
1080887,342938,2017-12-03 13:04:50,66250,1,,7
540970,406452,2016-11-28 07:09:53,13736,3,,7
753392,233144,2016-07-11 01:59:55,49092,3,,5
813597,205637,2017-12-08 06:32:48,20974,3,2.0,7
895216,379866,2016-07-24 23:51:21,29718,3,,5
2798239,482332,2016-10-16 10:14:15,35371,3,,6
2443310,306006,2017-12-02 18:02:46,47776,3,,9
757557,183250,2017-07-08 13:23:15,67188,3,,6
1597712,360047,2017-05-18 11:02:43,19159,3,11.0,7
495699,410524,2016-12-27 10:53:10,24722,3,,8
2870498,287521,2016-06-23 13:53:20,69486,3,,7
3335932,56129,2016-07-29 07:01:17,38213,3,,3
1472810,266330,2016-08-01 11:00:15,28820,3,4.0,7
348849,182959,2016-11-04 08:33:46,11013,3,,4
134171,286852,2016-01-15 08:58:48,22812,3,,8
1248937,356318,2017-09-02 20:03:57,64475,2,,7
1947180,167946,2017-05-31 05:14:29,53111,1,,8
1381064,27587,2017-03-12 04:55:05,47900,2,,5
248899,189299,2016-12-12 16:59:56,21169,3,4.0,7
1190091,309264,2017-10-23 13:23:21,63547,3,,3
3329514,306184,2017-11-01 08:46:21,6735,3,,4
2920170,266030,2016-06-22 14:03:55,16359,3,,8
1968139,104029,2017-10-02 21:34:08,51610,2,1.0,1
525739,253599,2017-01-13 11:31:33,68516,3,,7
1297414,482920,2016-11-22 20:05:41,10791,3,,8
713089,216832,2016-05-14 06:27:32,41494,1,,3
4245,304143,2016-03-05 07:04:25,43293,2,,3
1968026,75778,2017-06-10 12:39:19,57212,2,,1
646399,160572,2016-05-18 13:44:31,10432,3,11.0,7
367073,31065,2017-04-03 12:19:20,30895,3,,8
248583,180652,2016-12-27 18:18:23,53122,3,,4
3730253,12984,2017-06-30 22:17:18,17707,3,,7
1356105,116667,2016-11-09 14:13:58,53525,1,,8
210521,54168,2016-01-23 08:12:02,38300,3,2.0,1
152660,255018,2016-06-17 14:04:13,44759,2,,9
2674573,337210,2017-12-10 23:53:29,29440,3,4.0,7
2878624,164024,2016-01-20 13:43:40,52410,3,,7
2183901,334790,2017-04-11 21:51:06,65997,3,6.0,7
3499815,253686,2017-09-15 05:45:18,59227,3,,7
